,V1,V2,V3,V4,V5,V6,V7,V8,V9,V10,V11,V12,V13,V14,V15
MSE,7.635777564,6.810605045,6.432262212,6.309206579,6.322421731,6.35517437,6.345743088,6.3373677,6.330317771,6.330286886,NA,5.694164564,10.07473304,9.633563395,8.967247329
MSE,7.997839219,7.007569204,6.529033577,6.390577301,6.437829428,6.32611383,6.339480782,6.41628705,6.423106641,6.423227214,NA,6.136828957,10.56372991,9.540493303,9.476826181
MSE,7.954166404,6.891795432,6.368731313,6.1934792,6.117226219,6.090328453,6.163090301,6.206977215,6.207135467,6.207193029,NA,5.159501259,11.0278967,9.512871147,9.585139142
MSE,7.779014337,6.959486122,6.929723564,6.96409686,6.876599907,6.800101429,6.757144023,6.70076412,6.701555638,6.701490776,NA,6.340345552,11.20757581,9.664784187,9.917263543
MSE,8.122183865,7.121528223,6.964013744,6.997620162,7.027791889,7.027286465,6.975341757,6.973143061,6.975024547,6.975147049,NA,6.572288513,10.57815981,9.477169507,9.651762393
MSE,7.850827203,7.161333094,6.595123698,6.352206223,6.242851396,6.078901371,5.9755539,5.946436271,5.941747568,5.941669465,NA,5.438901537,10.08245847,8.547926646,9.474741679
MSE,7.765186724,6.789472708,6.283609599,6.070824363,5.946539594,5.954558972,6.008423966,6.035550036,6.037036835,6.037036989,NA,5.598935559,10.31387889,8.132836671,9.272811036
MSE,8.105228395,7.119821302,6.722916394,6.565239691,6.406605815,6.291582206,6.273856859,6.304816626,6.309513377,6.309553529,NA,5.875996559,10.3924882,8.364733213,9.067605787
MSE,8.434760979,7.158875989,6.524303317,6.30610804,6.325604535,6.379034426,6.365781507,6.349872749,6.34916056,6.349060257,NA,5.93338411,11.74202035,8.967862289,10.42198037
MSE,7.825409573,6.8419488,6.59599517,6.65463238,6.489437732,6.365889568,6.336191707,6.31949282,6.31603721,6.316029144,NA,5.473337276,10.66699482,10.14423496,9.783399711
MSE,8.097597547,7.240732823,6.640244959,6.368025976,6.137126647,6.091228851,6.150294829,6.15696283,6.156846905,6.156982852,NA,5.655702438,9.211782464,9.90322474,8.623552143
MSE,7.013942945,5.506201175,5.021597175,4.761984554,4.480504245,4.427541226,4.449925631,4.427945351,4.425555766,4.425551824,NA,4.197604691,9.316408673,8.100473072,8.753788248
MSE,7.46833781,6.343011443,6.001782656,5.77172253,5.507014053,5.425318575,5.426298106,5.421672071,5.421895556,5.421929601,NA,5.003536335,9.487601266,8.23101322,9.004894386
MSE,6.580856355,5.461846426,5.117935755,4.910960917,4.802147739,4.653852434,4.63113293,4.625718431,4.62558361,4.625692035,NA,4.365184339,9.112374061,7.8559909,8.836069001
MSE,6.949496365,6.186369772,5.814888019,5.575486559,5.46279491,5.473347597,5.431579576,5.424462536,5.423836501,5.423893528,NA,5.04603504,10.48982891,8.408530759,8.963167602
MSE,7.807981108,6.529543813,6.317576227,6.201172603,6.236891212,6.288570975,6.388235158,6.404298329,6.409087377,6.409097337,NA,6.027703721,9.773720505,9.174117766,8.477340137
MSE,7.200172436,6.140812556,5.594743509,5.391827232,5.403730303,5.298135525,5.257739727,5.230326003,5.23052678,5.230516731,NA,4.778100401,10.11200618,8.261670333,8.074376063
MSE,6.621776049,5.651735585,5.316520166,5.251504733,5.195130572,5.149236201,5.213349994,5.255693907,5.256599766,5.256612335,NA,4.681338766,9.973452908,9.648964115,8.927965386
MSE,8.37417063,7.150126937,6.64023612,6.409982979,6.274684065,6.253336801,6.246369287,6.24278238,6.243833078,6.243846773,NA,6.045062345,10.62186941,8.687691229,9.769537219
MSE,9.255297435,8.32624523,7.904939488,7.674715205,7.608484068,7.521902824,7.508851461,7.538423173,7.538005212,7.538053843,NA,6.357558465,11.23099897,9.866491724,10.64103141
MSE,7.982334542,6.852898375,6.232989165,5.915970188,5.757790244,5.615629893,5.623245704,5.565419766,5.554858683,5.554798213,NA,5.32496292,10.33831064,8.571919629,9.792738073
MSE,8.885029435,7.835317045,7.516213728,7.203860605,6.914541332,6.803202581,6.77394599,6.777097326,6.772717611,6.772731794,NA,6.458889223,9.578071379,9.547006263,9.05837052
MSE,8.10872838,6.788684596,6.264998003,5.998693437,5.816834305,5.659467311,5.544390431,5.500967052,5.500695363,5.500682362,NA,5.028795857,8.655170679,7.753640154,8.659790309
MSE,8.906314854,7.931160852,7.484106449,7.082827017,6.831416269,6.652521032,6.561060286,6.494910286,6.489280541,6.48929477,NA,6.450331417,11.52397983,10.16599186,10.46659582
MSE,6.711938231,5.370470857,4.890963143,4.769052914,4.601579005,4.565518748,4.563374957,4.616889437,4.618165997,4.61815109,NA,4.235824993,8.60516643,9.356220645,7.432441959
MSE,7.26429898,6.06727875,5.61785701,5.446228388,5.376015464,5.335493338,5.302659235,5.307245376,5.306028331,5.305996555,NA,4.805636475,10.5894635,9.153959251,9.050395206
MSE,8.135288819,7.360425514,7.153614548,7.03340253,6.958934793,6.93863158,6.96065148,6.915153336,6.913934639,6.913850785,NA,6.423626415,11.35981607,8.601975927,11.34942032
MSE,7.693695877,6.305122837,5.823557693,5.746483544,5.575089484,5.478707574,5.479046616,5.518269281,5.521795968,5.521811199,NA,5.212124115,11.04517961,8.791140394,9.669944899
MSE,7.739720463,6.339900906,5.648128796,5.218932327,4.943485388,4.785117664,4.824128142,4.831573079,4.825405533,4.825367109,NA,4.421621414,9.892296991,9.443817143,8.549857697
MSE,7.832001163,6.283305785,5.651774936,5.328471669,5.287072002,5.208418177,5.214767499,5.227651823,5.238675241,5.238772219,NA,4.645922713,10.18240916,8.232445014,8.949830362
MSE,7.340583192,5.655192759,5.091654942,4.884657493,4.79182032,4.60294637,4.606708365,4.591742716,4.590774387,4.590744354,NA,4.216464555,9.547487978,8.983449972,7.374446104
MSE,7.130173921,6.181903114,5.669038685,5.469996615,5.415963317,5.402936954,5.323384842,5.274541364,5.273153953,5.273106224,NA,4.986740729,10.24104457,9.245345646,9.187161105
MSE,7.780693813,6.72939329,6.446654476,6.305617883,6.220212653,6.202035101,6.208730001,6.216179968,6.221218846,6.221240248,NA,5.661514677,11.29741184,8.557527133,10.44748436
MSE,6.776921128,6.08992038,5.808485233,5.570451925,5.235646652,5.087123954,5.014873845,4.974954518,4.97410086,4.974085543,NA,5.097405282,9.387144476,8.391961704,8.867223954
MSE,6.786131275,5.750842399,5.655643869,5.492553266,5.374872709,5.269629639,5.137241869,5.061195828,5.055172268,5.055168905,NA,4.902385643,9.690069768,8.35507159,9.665722403
MSE,7.568790323,6.686251626,6.262373676,6.228120602,6.156974712,5.958663245,5.923743722,5.911366642,5.911449523,5.911372819,NA,5.274132319,9.884215903,9.690520161,9.264493936
MSE,7.657599582,6.461649381,5.848582181,5.419323198,5.161282015,5.085507148,5.18774563,5.190642915,5.19117132,5.191169171,NA,5.149098228,9.569985966,8.340531029,8.520620929
MSE,7.753057385,6.438437997,5.873351424,5.583449165,5.487665694,5.589721581,5.639818983,5.684251111,5.687300721,5.687381343,NA,5.458566617,10.07589792,7.674841977,9.125259752
MSE,8.492164549,7.231341757,6.669947022,6.441026109,6.4002317,6.319835972,6.257035214,6.237627702,6.241547911,6.241560723,NA,6.259918674,10.78201118,9.239793122,9.466267244
MSE,8.075684591,6.91390527,6.643436665,6.610170707,6.491109281,6.480329265,6.516691234,6.524832702,6.522349301,6.522332558,NA,6.21897101,10.51189607,9.668794577,9.892630248
MSE,9.038845335,7.494413948,6.82804442,6.496863302,6.310549368,6.245663476,6.222163755,6.206425251,6.203155676,6.203032092,NA,5.480800562,11.02067591,10.05645425,9.596386752
MSE,7.722396293,6.485672801,6.080204208,5.923471618,5.916691853,5.869598837,5.83445938,5.80116282,5.801008218,5.801009988,NA,5.458409539,11.47892315,9.295418411,9.294096616
MSE,7.721489364,6.543330473,6.095435043,5.775566871,5.669073298,5.557200392,5.51981765,5.550832767,5.553703999,5.553684571,NA,5.218739833,8.847472983,8.061238192,8.723916304
MSE,7.041545769,5.646756453,4.998757811,4.691464179,4.536291643,4.465771002,4.55882519,4.59339972,4.597564538,4.59755262,NA,3.929132164,9.162359843,8.046362228,8.417369529
MSE,6.897497123,5.667493642,5.2174071,4.986427303,4.858610601,4.897558314,4.996265245,5.072295907,5.074660634,5.074773195,NA,4.399077791,8.584293208,9.047100239,8.01577247
MSE,7.78397196,6.571586607,6.293786924,6.178774322,6.158882578,6.141781463,6.141935328,6.139894405,6.13913375,6.139089675,NA,5.740606678,10.97491651,8.092206439,8.728892467
MSE,6.672203782,5.73056021,5.317516457,5.155421633,5.131597414,5.017090832,4.986728646,4.957104315,4.952878608,4.952944331,NA,4.747769002,9.240680377,9.959335045,8.015658547
MSE,9.321508654,7.970985393,7.342086355,7.099772241,6.990401485,6.887657906,6.846162374,6.855713216,6.856280288,6.856381746,NA,6.388657726,11.69541583,9.411134104,9.968584989
MSE,7.614257739,6.690924924,6.381903782,6.297354744,6.118126947,6.042884515,6.037120932,6.09645308,6.100692509,6.100719232,NA,4.938388752,10.46699295,9.140919299,9.737032229
MSE,7.2571656,6.357072559,5.906013906,5.932513918,5.923184981,5.836842063,5.756419862,5.705918517,5.702919374,5.702967694,NA,5.457948746,10.26969851,7.444210263,9.150543463
MSE,8.902967015,8.16089349,7.795080961,7.613452078,7.464417221,7.374006809,7.402003614,7.39692492,7.391152821,7.391187833,NA,6.771259995,12.05698054,10.12972947,10.89270741
MSE,7.454745627,6.409910408,5.922585648,5.67439154,5.614324018,5.669535022,5.684404038,5.699993931,5.70513449,5.705087708,NA,4.688770737,10.01779037,8.132441888,8.500030786
MSE,8.110402196,7.018890674,6.450437429,6.233689507,6.113370842,5.970969569,5.880526372,5.841824976,5.841384076,5.841426119,NA,5.344507852,10.7191237,9.104082128,9.553865599
MSE,8.588324501,7.458606195,6.978125528,6.867392001,6.929544151,6.877351331,6.839970064,6.814164329,6.811084422,6.81104752,NA,6.456866898,10.34697922,8.547044479,9.251896224
MSE,7.362288866,6.402853723,5.983234018,5.846680206,5.687451501,5.562914175,5.496606788,5.512414788,5.514001404,5.514000637,NA,5.081791906,10.20077995,9.004734439,9.681809911
MSE,7.452921117,6.282162146,5.832110834,5.657830472,5.484869426,5.354566567,5.269724522,5.271429279,5.271763249,5.271721147,NA,5.073717057,11.22810975,9.626710713,9.16680649
MSE,7.565075853,6.696983129,6.025271162,5.635496825,5.488585228,5.356625001,5.321478318,5.345073674,5.346383044,5.346485172,NA,5.15613865,9.539374306,10.14100052,9.084129825
MSE,7.468036003,6.086006252,5.657812242,5.466631158,5.286640108,5.193506196,5.15751281,5.142420118,5.149572128,5.14965672,NA,4.727419344,9.734974844,8.495447956,8.647965898
MSE,7.35494589,5.802426416,5.189204415,4.939978221,4.798240421,4.721797565,4.754268165,4.709223287,4.700383014,4.700393706,NA,3.862286145,9.695459013,7.391614504,9.020760777
MSE,8.179127048,6.958104936,6.636747558,6.450924271,6.302312696,6.216765201,6.105922386,6.073793598,6.07725591,6.077285655,NA,5.821840139,11.33557968,9.729063707,9.625374552
MSE,8.344327544,7.124801328,6.918412525,6.750514568,6.61118182,6.532345502,6.543080684,6.53891463,6.539235231,6.539260013,NA,6.551018975,11.22528006,9.085033817,9.76509713
MSE,8.205545818,7.116130896,6.787824964,6.828435088,6.797817276,6.716743876,6.641301085,6.619448123,6.617594761,6.617589731,NA,6.129993263,11.20629738,9.599579514,10.50604867
MSE,8.032884407,6.970807038,6.612397308,6.552118137,6.568483439,6.540640147,6.564192027,6.5862355,6.588817283,6.588824644,NA,6.052905785,11.13228124,7.979972519,9.497005855
MSE,8.898809717,7.930713791,7.433471931,7.181267375,7.006741319,6.919561635,6.894979775,6.87528118,6.874856355,6.874837601,NA,6.280601141,10.62978178,11.47022297,10.30156978
MSE,7.948762449,6.712987929,6.304661071,6.108680401,5.946140491,5.901226771,5.814895637,5.785670623,5.782343175,5.782405378,NA,5.473019263,10.29787059,8.710780091,8.490472906
MSE,6.350828274,5.441609506,4.986597197,4.735807007,4.579862605,4.375864748,4.405179132,4.420991725,4.422483339,4.422493838,NA,4.284989365,9.374994341,9.586161001,8.469205708
MSE,9.530542852,8.38523547,7.845948322,7.697361324,7.542851434,7.411623713,7.45573937,7.496219859,7.501631916,7.501656421,NA,7.276474726,12.94913466,9.55362571,10.57841168
MSE,8.162441538,7.045223958,6.573760738,6.352117598,6.356413547,6.399963478,6.393295746,6.389258944,6.389020508,6.389027666,NA,5.637262915,11.05622817,9.217061975,9.239800799
MSE,7.319644836,6.345360608,5.995162479,5.802257935,5.721133115,5.635516529,5.55990351,5.522962382,5.522509905,5.52259222,NA,5.175885493,9.329338775,8.877725725,7.751340306
MSE,7.867501329,6.571190723,6.26335045,6.182540826,6.154879265,6.202365674,6.21847151,6.259154973,6.264533142,6.264604627,NA,6.248332243,10.46281668,9.382253062,9.535529614
MSE,8.51388425,7.117309645,6.498965989,6.32837513,6.185436996,6.135016845,6.138320364,6.128884466,6.128761068,6.128695771,NA,5.572222156,9.95728707,8.959327056,9.048188083
MSE,7.29716874,6.385652728,5.893723602,5.603230311,5.446079861,5.369173302,5.345880209,5.320106697,5.315821333,5.315754343,NA,5.223611808,9.389344292,8.611741682,8.616681471
MSE,8.379095239,7.250443525,7.00112121,6.898184695,6.885684502,6.800726936,6.722721824,6.765435447,6.766005736,6.766063383,NA,6.161488451,10.98601961,9.768802656,9.600223829
MSE,8.506275758,7.287051785,6.591286979,6.420686583,6.316448571,6.256928854,6.282799648,6.280782782,6.286371055,6.286348169,NA,5.865805456,10.44027916,7.503601323,9.822787574
MSE,7.382599298,6.157855264,5.728575752,5.554537479,5.470273002,5.437829438,5.500257442,5.529653564,5.529745378,5.529759639,NA,4.512340002,10.68930269,8.495004416,9.336883765
MSE,8.418023804,6.809231332,6.254280057,5.912271272,5.868682828,5.791667101,5.819656817,5.76152089,5.771045626,5.771129998,NA,4.851950967,10.24061462,8.680109465,9.043888668
MSE,7.685564839,6.688242785,6.510617121,6.454463045,6.473762925,6.493302925,6.400490088,6.395020913,6.39525908,6.395276317,NA,6.020889469,10.07089216,8.800761714,9.825556883
MSE,8.538721254,7.128190165,6.571919359,6.650309722,6.657171961,6.693494774,6.689509844,6.723474357,6.724173153,6.724210862,NA,5.597875787,10.24163229,10.1582513,8.807719101
MSE,7.915198711,6.852310124,6.388262472,6.189092726,6.086144865,6.083703377,5.986655705,5.934369323,5.935679749,5.935663582,NA,5.499118305,11.92008927,10.47642157,9.993972071
MSE,7.962461303,7.163837401,6.658559265,6.513221948,6.36716903,6.176489651,6.083378007,6.057109103,6.058367772,6.058387509,NA,5.158832484,10.22408725,10.06110697,10.37838615
MSE,8.556271336,7.216954557,6.627668917,6.449928567,6.346363663,6.253088503,6.247455071,6.26235371,6.260777656,6.260686376,NA,5.333936682,11.54835641,8.465581456,9.979229937
MSE,7.159263502,6.484449864,6.128701105,5.926957004,5.728300485,5.650829645,5.626555397,5.639016798,5.640920634,5.640978941,NA,4.933592983,10.6828627,8.816158535,9.389085294
MSE,8.273351051,7.238015815,6.985619426,6.827679908,6.833392659,6.749517472,6.686367473,6.639341796,6.639162733,6.639176979,NA,6.21311335,10.55296731,8.487417077,9.884251501
MSE,8.471838663,7.420831632,6.995880789,6.678634958,6.60927228,6.484272072,6.499072212,6.552559634,6.559932134,6.559946208,NA,6.242490189,10.5162575,9.568636695,9.789046487
MSE,8.127965366,7.266620215,7.017448518,7.04495087,6.957522197,6.820860197,6.738872636,6.727903802,6.727741085,6.727665703,NA,6.914950262,10.36235959,8.768685757,9.583700518
MSE,8.974002489,8.195801393,7.713348056,7.425966057,7.289131113,7.209617575,7.216869815,7.23617145,7.236460205,7.236570356,NA,6.571614334,11.18960759,9.655898064,10.27002338
MSE,7.052904785,6.145739694,5.927349876,5.701739436,5.530354687,5.432173671,5.481661979,5.47318106,5.471556021,5.471521187,NA,4.996223108,8.871846,9.062856903,8.565293486
MSE,7.284908363,6.133561596,5.789574612,5.683397979,5.561945913,5.424656165,5.440168655,5.41576983,5.415189191,5.415221358,NA,5.102796291,9.667031413,8.416786517,8.808534968
MSE,8.212007959,6.990835198,6.579764094,6.428635316,6.150494739,6.039621952,5.991439906,5.949552013,5.949408581,5.949429815,NA,5.687322286,10.0413091,9.118337734,9.155222985
MSE,7.440747454,6.416164932,5.981923534,5.775662152,5.64969792,5.518253147,5.430054662,5.402572963,5.402492992,5.40238089,NA,4.937152808,10.08283861,9.488795401,8.892901197
MSE,7.41581766,6.756660086,6.57919896,6.437038295,6.210690587,6.079311616,6.015135554,5.995337934,5.998824543,5.998674897,NA,5.676117328,10.45098688,9.01422954,9.469607851
MSE,8.969912049,8.140937965,7.805117292,7.673234562,7.598081254,7.430763328,7.386435025,7.380577909,7.383924752,7.383976892,NA,7.340620831,12.15921353,10.1469028,10.70083449
MSE,7.830143366,7.017878491,6.795905548,6.682404693,6.633257604,6.69448439,6.742767106,6.792877152,6.798629328,6.79868914,NA,6.461249062,10.17040852,8.745781259,9.68088055
MSE,8.41780299,7.064015923,6.745938706,6.656725237,6.663955288,6.584236821,6.555547288,6.528730938,6.529165693,6.52911013,NA,5.956084629,11.80727967,8.145284656,9.622496666
MSE,7.403083045,6.146574549,5.501396273,5.181907674,4.940091894,4.945241282,5.003496987,5.074037283,5.074976679,5.074881981,NA,4.600381386,9.511061458,8.425217912,8.714069825
MSE,8.247575265,7.213936559,6.841125932,6.560699642,6.468330598,6.466028658,6.513073897,6.537502101,6.539758798,6.539850921,NA,6.020644104,10.38105314,8.893100956,9.634833753
MSE,9.233727526,8.544972187,8.380997936,8.287643484,8.17251246,8.10783151,8.082993771,8.119148455,8.122439582,8.122496584,NA,7.756531155,10.99319752,10.25015129,10.71119089
MSE,7.852129327,6.697379827,6.548582634,6.619103954,6.645619907,6.61180665,6.585664589,6.584261477,6.586212414,6.58623312,NA,6.421657969,10.23284275,8.899147669,9.941840785
MSE,7.560712864,6.477716696,5.888467148,5.701424552,5.635183844,5.603612935,5.621817082,5.652815345,5.657110263,5.6571727,NA,4.909436795,10.90364029,9.181731216,9.862534148
MSE,8.988260182,7.702932001,7.20190847,7.004236012,6.902768943,6.793905899,6.777972489,6.794787612,6.798707777,6.798679421,NA,6.36408824,11.03934744,10.54648003,9.717950396
MSE,7.648669596,6.368297221,6.045278107,5.904782232,5.768485551,5.612912033,5.628482106,5.650918286,5.648814258,5.648766504,NA,5.643877713,10.26318037,7.520636011,8.862921078
MSE,7.84402195,7.066582485,6.673319711,6.518966822,6.521006888,6.411523139,6.299214602,6.206126023,6.203245909,6.203199778,NA,6.178038671,10.01262945,8.443292475,9.30730928
MSE,8.010731367,6.829036113,6.120060859,5.953030457,5.845473367,5.827425665,5.861494182,5.862101132,5.860118517,5.860145427,NA,5.119712206,10.06093698,9.362680894,8.893311921
MSE,7.997062314,6.895332587,6.560279825,6.471705465,6.512095182,6.468978081,6.433841286,6.442910897,6.441693252,6.441757942,NA,6.03145508,11.87631359,10.52341134,9.994270519
MSE,8.757762331,7.382613942,6.987815941,6.938319186,6.95922182,6.98780976,7.014124674,7.04496747,7.044991193,7.045022166,NA,6.493491023,11.73618091,9.206988696,10.31623914
MSE,7.538430915,6.241434428,5.95366522,5.873921273,5.852106957,5.686825481,5.638844535,5.612857734,5.609968548,5.609874683,NA,4.980052329,10.55153909,9.11801293,9.276757521
MSE,7.152521371,5.753643197,5.382691549,5.159226398,4.936284308,4.807793833,4.79646322,4.806666303,4.80514446,4.80516578,NA,4.179619757,10.66457805,8.312338993,9.880053853
MSE,7.514436553,6.125959081,5.720723643,5.5595933,5.329234217,5.164973803,5.073108807,5.128761115,5.133805004,5.133904644,NA,5.265659956,10.12367551,8.305402686,8.597325418
MSE,8.118588508,6.568801868,5.847536885,5.650385533,5.475329571,5.278601552,5.174513383,5.221429119,5.222964808,5.223001033,NA,4.451729693,9.880692535,9.938646325,9.121435402
MSE,7.822402107,6.561513363,6.0804551,5.828546913,5.549045959,5.381889975,5.353669446,5.366771722,5.366481728,5.366405547,NA,5.166288445,10.86054737,9.604585885,9.343772987
MSE,8.113438918,7.029851306,6.803048329,6.651868338,6.418839502,6.309664413,6.229119909,6.168828571,6.161159625,6.161138521,NA,5.562127842,10.40476818,8.647437115,8.857664136
MSE,9.104573577,8.137851119,7.95703582,7.781555479,7.740998133,7.680207092,7.672494619,7.685395837,7.690300631,7.690329561,NA,7.628168122,10.83546281,9.53932085,9.918443212
MSE,7.82596117,6.479843704,5.939912532,5.744807331,5.572141374,5.541688665,5.448942285,5.417620524,5.415879357,5.415993599,NA,5.218299914,10.66460843,9.709078782,9.333090972
MSE,7.076138527,6.062309622,5.65563728,5.497609757,5.358370337,5.210568897,5.101036002,5.030568793,5.023779536,5.023639621,NA,4.703526261,9.89304357,8.339810657,9.237333755
MSE,9.386637529,8.398020972,7.857036723,7.736789071,7.5981272,7.52946925,7.488808443,7.473629193,7.471686083,7.471550929,NA,7.112266764,10.80650849,10.65062231,10.13212245
MSE,7.993686374,7.0050341,6.656918985,6.487433846,6.474235473,6.378912641,6.342622969,6.333023099,6.333933003,6.333954397,NA,6.055829647,10.65366091,7.399664695,9.734550813
MSE,8.143738063,6.934389967,6.512351091,6.41293079,6.233745664,6.071802597,6.052625895,6.036962686,6.038156061,6.03818509,NA,5.883451338,10.49766985,7.802570033,9.957486929
MSE,7.558060575,6.310382695,6.038613306,5.905928962,5.814429315,5.816076553,5.889777872,5.911641769,5.911846283,5.911820342,NA,5.235533517,9.953869665,7.629834807,9.328992722
MSE,7.762076819,6.351310278,6.044675317,5.897604147,5.578588833,5.318126586,5.178919002,5.219474776,5.225617922,5.225540705,NA,4.943780466,9.886345918,9.925642557,10.15299362
MSE,8.517397658,6.950370722,6.161414825,5.811269775,5.534974453,5.400077457,5.386165364,5.407409167,5.413949005,5.413922321,NA,4.449174837,10.42277115,10.17828163,10.56437916
MSE,6.960573025,5.780290407,5.258199097,4.96123442,4.839299807,4.830378669,4.778413878,4.769457465,4.769688743,4.76963639,NA,4.379675574,9.655097379,8.636365439,8.34285185
MSE,7.67123924,6.337581286,5.976988511,5.790900657,5.748178443,5.683280374,5.677786973,5.673659406,5.673253717,5.673273487,NA,5.656371738,10.87092688,9.117505351,9.561301545
MSE,8.104982726,6.6842287,6.226053712,6.232107802,6.177714608,6.141983836,6.076659172,6.060563151,6.058985506,6.058964382,NA,5.711959357,10.25934619,8.662848821,9.453133905
MSE,8.102889391,6.840828432,6.396017247,6.349941518,6.178734218,6.050580621,5.899266551,5.834020996,5.830671629,5.830719269,NA,5.219063803,10.06006521,9.653476151,9.339035241
MSE,8.96470277,8.067324742,7.621261176,7.262928184,7.117375103,7.090767336,7.059398109,7.069729723,7.070507869,7.070498256,NA,6.723924135,10.97226915,10.10302926,11.25181588
MSE,8.068481594,6.74680976,6.157051642,5.867042102,5.891676943,5.905370047,5.933021916,5.945811487,5.94662978,5.946615738,NA,6.096377822,10.61994833,9.954562457,10.52480474
MSE,8.061158625,6.878419248,6.334048479,6.167856405,6.04817936,5.939056545,5.888466285,5.924438248,5.925782007,5.925828873,NA,5.468025032,11.04437561,9.108793116,9.799031039
MSE,7.310822557,6.44149565,6.228151316,6.301983458,6.237157058,6.148442508,6.075965953,6.071576603,6.070935478,6.070941994,NA,6.104958395,10.16635205,8.720075477,9.044233345
MSE,8.081715291,6.918278367,6.613719504,6.545532061,6.420531797,6.408194548,6.360211432,6.348736746,6.350409614,6.350401308,NA,5.880602231,10.64323274,11.04285368,9.587709895
MSE,8.098753372,6.796180842,6.478670612,6.216538289,6.044988107,5.979101055,6.073088219,6.114645527,6.118432983,6.11851487,NA,5.656505348,9.793257485,8.284436671,9.06452473
MSE,8.221451494,7.065821986,6.815589498,6.740907248,6.687411091,6.637847469,6.639699741,6.614037418,6.614202838,6.61419246,NA,6.273996545,10.69135032,10.70674603,9.73527668
MSE,8.243133592,7.338513683,6.912853176,6.683426163,6.508871156,6.486139512,6.457003972,6.426729025,6.427092889,6.426999089,NA,6.043630884,11.46552929,10.29441904,10.6156519
MSE,7.639647503,6.796628053,6.508490083,6.321845219,6.213189643,6.12196717,6.160152329,6.196756754,6.199176514,6.199233041,NA,6.109244946,9.233368845,7.786282016,8.632893449
MSE,7.72268547,6.672890946,6.320406709,6.113573347,6.057643514,6.072605458,6.026911166,6.046776046,6.055314051,6.055366073,NA,5.752179366,9.611796838,8.804508141,9.073970103
MSE,6.76970318,5.317229947,5.00484285,4.991799304,5.056676338,5.028751611,5.033543356,5.011342653,5.010196152,5.010117645,NA,4.696229311,9.018327409,8.894941624,8.373416613
MSE,8.452456337,7.408881947,6.734995953,6.336321019,6.018067992,5.856064916,5.808755481,5.820193424,5.825407876,5.825475309,NA,5.933145435,10.5186951,10.33287518,8.869313893
MSE,7.986756638,6.921204167,6.488308641,6.358830752,6.312561017,6.300437694,6.276631972,6.298075667,6.298129275,6.298052178,NA,5.631379202,10.69723376,7.8605345,9.816022325
MSE,8.838668712,8.118397835,7.891221947,7.814599392,7.808350909,7.897073665,7.809046943,7.807057285,7.810317432,7.810272216,NA,7.452163199,11.95801377,10.36086856,9.715628897
MSE,7.889351259,6.259493747,5.738227145,5.693940951,5.636877531,5.613869002,5.59392092,5.589571169,5.594803022,5.59491476,NA,4.944037817,9.805132211,8.138466639,9.268036144
MSE,8.150367802,6.926217811,6.499185326,6.154881483,5.928038802,5.849753726,5.823666643,5.840966296,5.840995322,5.841184306,NA,5.170207094,10.42215714,8.212214485,9.354168869
MSE,7.647859485,6.610628224,6.17075476,5.945672745,5.672855019,5.542103867,5.497404633,5.474663433,5.470670998,5.470686476,NA,4.758608658,10.14362751,7.912461522,8.046626631
MSE,8.93762644,8.219152976,7.854346355,7.731678561,7.552627704,7.470293236,7.421107713,7.447304337,7.448955049,7.449041949,NA,6.998768503,10.45644223,9.086073488,10.16482946
MSE,7.016353711,5.914319248,5.446490808,5.279814153,5.266258002,5.247052836,5.23029885,5.219303131,5.220230899,5.220218519,NA,4.585863224,9.4160782,8.683342004,7.957601537
MSE,7.980045146,6.916269649,6.259531883,5.876354148,5.710174281,5.591732283,5.498967065,5.482844106,5.48272323,5.482804855,NA,5.55476202,9.298787042,8.769332991,8.072385774
MSE,8.425123722,7.352450884,7.304251652,7.260652452,7.199730742,7.13671323,7.078060382,7.057448062,7.059878768,7.059888523,NA,7.12983976,11.48597268,8.225489127,10.3815902
MSE,8.537631353,7.474987156,7.130415715,6.837478063,6.605446435,6.496753206,6.460895947,6.462087616,6.464737195,6.464785031,NA,6.121680256,11.81839789,10.03015956,11.06381121
MSE,7.359739947,6.514941313,6.106131591,6.012173713,5.941811004,5.746530464,5.757148084,5.780836185,5.790127344,5.790233973,NA,5.658148396,10.87983498,8.669292955,9.287875958
MSE,8.127159851,7.133926169,6.846286692,6.685111182,6.476623334,6.185137925,6.136511717,6.091366498,6.081619153,6.081666969,NA,5.82987603,10.59018692,9.233080308,9.580708648
MSE,8.679891077,7.78786193,7.637889046,7.522205655,7.446607023,7.410810809,7.391275571,7.388571834,7.38805379,7.38809499,NA,7.164176394,11.3472885,7.739162744,10.0131128
MSE,7.187493602,5.914027072,5.490691617,5.399269045,5.391822437,5.42805649,5.477726177,5.491109169,5.491133629,5.491112001,NA,5.054638128,9.820075099,8.821143762,8.319139951
MSE,8.464319059,7.351429935,6.898986428,6.475569214,6.25744941,6.088071549,6.035535025,6.027503583,6.031487381,6.031579933,NA,5.176984915,10.68437375,8.901743619,10.1559856
MSE,7.284876357,5.764536439,5.316341091,5.185585519,5.164601225,5.100376919,5.106984605,5.110752193,5.115352707,5.115426211,NA,4.453781381,9.359879818,9.666210501,10.10927069
MSE,8.755959679,7.744478449,7.363522048,7.077646446,6.855168965,6.74545161,6.70443329,6.676424778,6.673073677,6.673075135,NA,6.183543368,11.33368354,9.309067774,10.7838793
