,V1,V2,V3,V4,V5,V6,V7,V8,V9,V10,V11,V12,V13,V14,V15
MAE,5.702102734,4.50282071,4.049575832,3.775531196,3.491501032,3.111319665,2.997093087,2.936765726,2.929049233,2.929022911,NA,3.1015469,8.034596217,6.579252064,6.209439811
MAE,6.314455901,5.362633295,4.770691783,4.479649644,4.402714139,4.252750748,4.223656222,4.231013932,4.2332432,4.233327506,NA,4.01712369,7.935761865,7.636785417,6.870961714
MAE,6.380090164,5.016951255,4.646166098,4.228306744,3.950074467,3.829021708,3.778948058,3.789784534,3.789704751,3.789677493,NA,3.912944554,8.328124093,7.04170225,7.604557513
MAE,6.441580158,5.528736753,4.804312422,4.584527468,4.295114897,4.075261587,3.943936351,3.907005526,3.906133385,3.906147008,NA,4.02762586,8.97638949,7.509456482,7.529747864
MAE,7.419389403,6.095195812,5.465725172,5.201326175,4.919437043,4.649370078,4.473368721,4.463115778,4.473529501,4.473565267,NA,4.066298009,8.366988099,7.231082684,7.224769661
MAE,6.274432247,5.015353606,4.557825955,4.371389547,4.206798557,4.009739466,3.942977284,3.926240915,3.93227178,3.932284298,NA,3.891768022,8.712130208,7.3174406,6.994345851
MAE,5.859018409,4.677241857,4.179989614,3.964224186,3.767254549,3.573782699,3.451544049,3.438090682,3.435476418,3.435420916,NA,3.280519105,7.815958072,6.517225154,6.769434248
MAE,6.551710597,5.646937525,5.068415747,4.81459944,4.829166554,4.709815864,4.639445445,4.61258477,4.61287985,4.612880551,NA,4.563575034,8.478344655,7.27368168,7.72584779
MAE,5.960584291,5.020217747,4.538769544,4.384011739,4.311040225,4.172014898,4.110422299,4.106492484,4.107319919,4.107248993,NA,4.152428459,8.468677428,7.705268501,7.036084628
MAE,6.705591603,5.62714088,5.068369701,4.6621749,4.38909766,4.179403073,4.067568935,3.996240534,3.993775147,3.993744836,NA,3.934078103,8.790705466,7.747698733,7.271790756
MAE,6.599106788,5.012827605,4.538400886,4.224725434,4.050724673,3.889767047,3.757314994,3.725562392,3.722429045,3.722407875,NA,3.801654459,8.563676748,6.773316434,6.461323299
MAE,6.576446573,5.815275509,5.457340718,5.165853271,5.002397257,4.875477887,4.760516235,4.758616893,4.759957352,4.760010427,NA,4.561204247,7.822129049,8.431222561,7.144953114
MAE,7.249459502,5.929321764,4.978258074,4.573037387,4.343730202,4.158270435,3.952115194,3.834850043,3.829484506,3.829415389,NA,3.920408223,8.75335852,7.376828046,6.802465774
MAE,6.719710011,5.354729069,4.813419632,4.489614427,4.303266597,4.050573381,3.940921763,3.911471797,3.904538369,3.904408172,NA,3.331446222,7.94992457,6.717240155,6.833747899
MAE,7.506521965,6.089653115,5.502311677,5.0624966,4.719257866,4.456954699,4.370791121,4.32856635,4.32731701,4.327334052,NA,4.202615151,8.004081563,7.506493758,6.902690492
MAE,6.187550226,5.199494218,4.743721656,4.548933291,4.334634208,4.173569265,4.116389112,4.110275496,4.117153255,4.117253729,NA,3.836299524,8.435307557,7.346682756,7.234465055
MAE,6.157745993,5.160867489,4.671807697,4.283920585,4.101429535,3.970805583,3.916034649,3.91487812,3.916735479,3.916781117,NA,3.766957864,8.141117502,7.305803266,7.505926415
MAE,6.38512932,5.331752021,4.804762179,4.532002165,4.362905653,4.236429391,4.074041925,4.017242176,4.019753263,4.019719891,NA,3.913982662,7.557942991,7.433335052,7.652153062
MAE,6.263381887,5.111093228,4.886161616,4.806255804,4.636750513,4.391056616,4.287225539,4.256154331,4.260788053,4.260704032,NA,3.918354064,8.068779507,7.013266588,6.159904097
MAE,6.506745071,5.474670352,4.894230247,4.576146667,4.323380491,4.148009151,4.077146433,4.063881171,4.069217801,4.069244395,NA,4.077925034,8.612717712,6.78012117,6.907426912
MAE,5.932783709,4.905451609,4.342419049,4.133228701,3.943084168,3.766321862,3.710023487,3.73462651,3.740117195,3.740128193,NA,3.488969687,8.678936978,7.005060529,7.756589487
MAE,6.691699745,5.575555932,5.184336424,4.784833837,4.37111241,4.118629834,4.049382368,4.004357313,4.003222179,4.003168049,NA,3.675102044,8.119186649,7.678684269,7.176535734
MAE,5.887674131,4.844178929,4.488403645,4.20248549,3.972350352,3.890844773,3.823351842,3.816076078,3.815932524,3.815846817,NA,3.88205609,7.691352909,6.249264669,6.104416921
MAE,6.024772949,5.112614705,4.598150245,4.451706644,4.409830505,4.295001265,4.181045951,4.14713716,4.147329653,4.1473263,NA,4.079410234,6.886863575,6.888736326,6.018038072
MAE,6.167219551,4.496135262,4.11329486,3.850632324,3.638669936,3.565924518,3.414376709,3.412993277,3.413093839,3.413042484,NA,3.543018793,8.09397723,7.239774912,6.630455156
MAE,6.3087208,5.393430857,5.083792814,4.875512883,4.717669555,4.720730877,4.726406569,4.753698861,4.755717311,4.755746953,NA,4.418273916,8.288749103,6.901821926,6.188019531
MAE,6.163455876,5.559412255,5.150075544,4.760738288,4.591230322,4.403337018,4.326086871,4.290056562,4.288497295,4.288377475,NA,4.125853863,8.506045264,7.780380542,6.96832845
MAE,6.156854723,5.075232613,4.474227868,4.279501183,4.10736531,3.920723403,3.855170715,3.864319216,3.866942388,3.866922552,NA,3.57508244,6.696085784,7.010585935,6.887411976
MAE,6.495911002,5.309249918,4.857527456,4.637716078,4.533231392,4.379512922,4.184334905,4.063991647,4.060462931,4.060418282,NA,3.69698807,8.673359792,6.855446993,7.019597284
MAE,6.009057895,5.023754519,4.540013694,4.289394847,4.024538414,3.783070772,3.671655288,3.643138598,3.643880054,3.643819344,NA,3.469232072,7.623324252,6.399596787,8.100011828
MAE,6.114149306,5.013633494,4.343411641,3.919133999,3.638120356,3.396894725,3.348527629,3.336050622,3.340435242,3.340374334,NA,3.120847965,7.66461137,6.70356741,6.068513439
MAE,6.089664549,5.302659812,4.936862624,4.709770788,4.486126551,4.354539433,4.354617805,4.388249051,4.388115659,4.388163929,NA,4.276799834,8.282867911,6.412414724,6.829387049
MAE,5.927547762,4.812760013,4.497010061,4.247377614,4.029470548,3.947443548,3.947442735,3.957595007,3.960345703,3.960412135,NA,3.839223553,7.947697134,6.661639821,6.458460657
MAE,6.547431821,4.925348585,4.266885262,3.939502211,3.528404978,3.248420655,3.182888428,3.117656397,3.115070093,3.115139585,NA,2.5659178,7.972644871,7.157586218,6.765412744
MAE,6.348440255,5.294100723,4.686672089,4.121117957,3.707737847,3.393121976,3.293681748,3.256762411,3.252834477,3.252893882,NA,3.208253868,7.719614119,6.176497246,6.606041213
MAE,6.683632233,5.697328091,5.073522682,4.772528064,4.550507366,4.38514397,4.37104812,4.382065398,4.384592742,4.384660586,NA,3.775268895,9.390912604,6.544906029,8.427168772
MAE,6.934129451,5.674795032,4.896167751,4.581523709,4.27973681,4.057775396,3.952406804,3.927211496,3.92923506,3.929232451,NA,3.662887646,8.996970237,6.641590511,7.300552282
MAE,6.659170052,5.854333904,5.483144236,5.167086536,4.838694262,4.658617689,4.628569799,4.601321678,4.601036904,4.601000716,NA,4.580678609,8.564630873,6.976656363,7.312187638
MAE,6.422361005,5.042798897,4.49812375,4.284564851,4.104091709,3.992143801,3.917572911,3.881365699,3.881511028,3.881585627,NA,3.634705015,8.727733045,7.192464878,6.925632249
MAE,6.700593769,5.844669325,5.436827739,5.098879232,4.856981747,4.745102255,4.693013178,4.695357141,4.696027109,4.696031417,NA,4.528525856,9.205049169,7.827492867,7.749927555
MAE,6.36961441,5.407036708,5.056711312,4.854789445,4.357600531,4.172947434,3.963008868,3.901297333,3.900918139,3.90087059,NA,3.819957603,8.23522328,7.634238286,6.891995519
MAE,7.165372075,5.926251598,5.394812222,5.067855941,4.825959088,4.630145169,4.489352026,4.391129202,4.387397779,4.387371343,NA,4.389834878,8.725674571,6.864062168,7.470695834
MAE,6.487373382,5.11002006,4.647507643,4.267718468,3.875159758,3.645822998,3.596468693,3.572118584,3.577261719,3.577365972,NA,3.304087999,7.891128812,7.856964786,6.549545511
MAE,6.787357929,5.328861925,4.766048929,4.341593211,4.015187236,3.794719208,3.735080382,3.656297001,3.657641423,3.657716446,NA,2.908125393,9.23979699,6.585510085,7.185547977
MAE,6.458364411,5.243843467,4.661798662,4.308093865,4.04169996,3.812143583,3.680847665,3.641897729,3.635494129,3.635366554,NA,3.806103223,8.187299906,7.543838744,6.79113982
MAE,7.200562431,6.238924319,6.098247877,5.975735968,6.057288543,5.944636191,5.87726969,5.887465104,5.888788188,5.888810599,NA,5.501811692,8.930483078,9.269810422,7.953795487
MAE,6.627895549,5.783585998,5.325500433,5.022748827,4.837595867,4.72162763,4.512026437,4.443522305,4.441311091,4.441269649,NA,4.048391443,8.002577195,6.681538535,6.578146333
MAE,6.347765813,5.377060703,5.174330771,4.906234022,4.702824247,4.571301955,4.490378516,4.484274738,4.484593657,4.484548758,NA,4.165586919,7.68124255,6.736860462,6.992765869
MAE,5.59339508,4.81816018,4.560764746,4.357468571,4.0980245,3.866955382,3.741337577,3.682581549,3.680648944,3.680586364,NA,3.401088043,7.959299346,6.927570946,6.391953372
MAE,6.387632003,5.16405563,4.778563469,4.573236732,4.435764112,4.415686902,4.323239117,4.324787572,4.326644415,4.32662344,NA,4.02237492,7.21334728,6.519389777,6.13384254
MAE,6.676783286,5.520395397,5.026118532,4.572858476,4.267358754,4.067701435,4.009935944,4.035228137,4.038957109,4.038980478,NA,4.174796939,7.783510182,7.87209952,6.709654848
MAE,5.427791949,4.508853112,4.012483201,3.691579162,3.500124899,3.264241167,3.138599567,3.105388255,3.105689279,3.105711639,NA,3.197786721,7.836889705,6.744584393,6.235051367
MAE,6.477503647,5.40426265,4.960832122,4.727152688,4.460225537,4.263795464,4.101142817,4.076503261,4.075551131,4.075624341,NA,4.186089064,8.759670065,6.946807264,7.000427242
MAE,6.305442572,5.079612555,4.659395423,4.444269893,4.167202152,3.885922233,3.723724208,3.677873801,3.681288806,3.681328255,NA,3.687062013,8.77538026,6.295236932,7.579858384
MAE,7.563234868,6.133734944,5.584071186,5.231815255,4.857118588,4.457277448,4.31254169,4.352734197,4.357815142,4.357807965,NA,3.707496592,9.054382783,7.863661673,8.103483381
MAE,6.451814776,5.251289629,4.724739782,4.375727484,4.136906789,4.001650102,3.848903346,3.763739845,3.756594756,3.756592726,NA,3.649427827,8.228874821,7.334839209,6.374227297
MAE,6.340552655,5.413159706,4.732234759,4.406478752,4.130037021,3.920210977,3.868190945,3.881648853,3.883633417,3.883677062,NA,3.66121225,8.041198698,7.569133354,7.135812133
MAE,7.00560561,5.750045687,5.201737748,4.891660795,4.635019849,4.428829972,4.291593379,4.290248466,4.293382634,4.293517338,NA,4.1870074,8.903151037,7.914649318,7.958372315
MAE,5.928791176,4.9656039,4.631195507,4.429665418,4.263966179,4.142107237,4.071509261,4.048390606,4.054418389,4.054429146,NA,3.942909005,8.866365243,6.851347937,7.101405918
MAE,6.021685401,5.186794768,4.697824769,4.493416829,4.402260834,4.265347975,4.209011407,4.186973009,4.185589319,4.185567587,NA,4.19947623,8.581052478,6.543689136,7.047032896
MAE,6.402313666,5.346759256,4.829056923,4.402538084,4.245753107,4.10552699,4.035995306,3.972334209,3.973855429,3.973806545,NA,3.518591947,8.207415234,5.84407365,7.091718588
MAE,6.520891826,5.288615288,5.03591976,4.688448042,4.390807938,4.241851779,4.161746156,4.108287532,4.109507922,4.10956072,NA,3.685286323,7.067651039,7.325683961,6.66005169
MAE,5.599238609,4.549565783,4.337177374,4.060447143,3.888672808,3.842906704,3.795362825,3.785599987,3.78476029,3.78479059,NA,3.557620915,7.706433212,6.582404635,6.13490673
MAE,6.597181902,5.848834585,5.338656264,5.139248694,4.957117507,4.720481171,4.613465217,4.60918522,4.61195653,4.611990541,NA,4.456943547,8.22480909,7.058947781,7.326018721
MAE,5.947273071,5.228876359,4.796330743,4.521229311,4.267017982,4.079777258,4.042153597,4.061818704,4.063554357,4.063545716,NA,3.771874002,7.825605599,7.197462796,6.539074411
MAE,5.859250686,4.757105751,4.253231566,3.877457637,3.624699201,3.553573176,3.486385879,3.447316401,3.447411257,3.447424365,NA,3.400147718,8.30666578,7.076706175,7.316659198
MAE,6.251911079,5.393992378,4.934260551,4.689536603,4.465970449,4.271038317,4.158840814,4.112512913,4.113870617,4.113875255,NA,4.041166149,8.237400537,8.322524306,7.272927752
MAE,6.644406502,5.506886206,5.043875346,4.624224379,4.432984705,4.295369486,4.212476091,4.154591713,4.153853756,4.153900126,NA,3.973491528,7.897485707,6.931484939,7.109286155
MAE,6.647313178,5.021599965,4.565506842,4.213948345,3.969884197,3.809735303,3.73763033,3.710257632,3.709978081,3.710022418,NA,3.560964902,8.558210848,7.085150018,6.924253093
MAE,5.97109681,4.687550068,4.237231871,4.084569919,3.920104573,3.786349185,3.722666728,3.71889397,3.721287959,3.721252157,NA,3.290157889,8.091145766,6.003410201,6.441013593
MAE,6.912469257,5.686119914,5.271723264,4.921633473,4.609775215,4.318150551,4.094000618,4.047939447,4.044219915,4.044260806,NA,3.422699638,8.760118918,6.86732624,7.668194613
MAE,7.49641734,5.986055171,5.229766191,4.853368896,4.468609278,4.245749827,4.140860504,4.048073577,4.041174071,4.041206968,NA,4.033755809,8.763609891,6.56504223,7.683150293
MAE,6.152493326,5.159731293,4.773181744,4.381887731,4.058656447,3.783997143,3.637425202,3.599779663,3.602197594,3.60219831,NA,3.44214381,8.491082715,7.062614665,7.453063771
MAE,5.766730767,4.757542407,4.349946432,4.183470858,4.108075833,3.955156533,3.870535835,3.840639849,3.84076309,3.840789472,NA,3.285024093,7.209093851,7.705517434,6.914861083
MAE,5.810194656,4.842703847,4.642436988,4.370730068,4.183560883,4.078594006,3.992490187,3.991375016,3.993676464,3.993704501,NA,4.073772963,8.934511367,7.702302694,7.109664522
MAE,6.796082316,5.874424237,5.18843337,4.81610247,4.458516697,4.316119811,4.306304508,4.280086333,4.280176273,4.280192973,NA,3.929871794,8.629367519,7.613038339,7.718265761
MAE,6.317063529,5.270422412,4.941631929,4.696249397,4.446356686,4.329685838,4.226998468,4.204718157,4.205077443,4.205094412,NA,4.150547637,8.777523573,7.819136942,7.298933336
MAE,7.386364811,6.113296094,5.620184429,5.416633325,5.199016985,4.911860788,4.787904552,4.777077606,4.776441579,4.776403974,NA,4.832809022,9.113658137,7.545641598,7.204305308
MAE,5.99926568,4.61472308,4.272638105,3.928343325,3.740191841,3.514097494,3.41589707,3.386584741,3.390563478,3.39057073,NA,3.283963489,6.324275282,6.211248017,5.981811364
MAE,5.983414386,5.243756383,4.606415038,4.373289536,4.129386737,3.981045816,3.892580362,3.880976869,3.881166443,3.881165384,NA,3.561167729,9.12197952,6.818441273,7.975324792
MAE,5.957638952,4.821070513,4.291255063,3.84365251,3.527957003,3.31454477,3.066515964,2.95092805,2.944828259,2.944783508,NA,3.145240632,7.885723067,7.698496069,7.02455675
MAE,5.866457164,5.028875511,4.801580732,4.638812481,4.384848572,4.211785046,4.145989929,4.107693698,4.108425306,4.108394956,NA,4.086820711,8.35577164,7.278630998,6.850617518
MAE,6.393301367,5.200385097,4.654424716,4.331351098,4.020394572,3.83507583,3.773134154,3.713427336,3.711997812,3.712001089,NA,3.538670689,8.779034207,7.14282451,7.472457259
MAE,6.763281513,6.00664441,5.431229871,5.072270238,4.801068267,4.557012102,4.45396613,4.44792737,4.448779784,4.448781414,NA,4.637065935,8.094383307,7.33215083,6.837969538
MAE,6.336818422,5.426536666,4.716976547,4.418226106,4.146642773,3.950746939,3.843426205,3.822524654,3.817075953,3.817123127,NA,3.137531554,8.221373497,7.68925977,7.331159515
MAE,5.561679431,4.815591415,4.436342837,4.190892157,3.973881829,3.777673095,3.662727802,3.648627759,3.650664833,3.650715919,NA,3.258672357,7.949804283,6.859736546,6.784770351
MAE,6.491575075,5.4518209,5.082617837,4.884086675,4.651837441,4.451255283,4.326423577,4.264240755,4.263541399,4.263647405,NA,3.92710913,8.055001708,6.95046323,5.661692872
MAE,6.752437993,5.791335744,5.251355703,4.86994914,4.659199946,4.4083644,4.309013723,4.212224162,4.209435288,4.209304573,NA,3.932715582,8.872703725,8.283306568,8.505040049
MAE,6.450934604,5.440221278,4.915198015,4.600160076,4.305119834,4.015258228,3.953172369,3.942773636,3.940595299,3.940605424,NA,3.873624918,7.829609878,7.571229496,7.600294483
MAE,5.811213551,4.839043565,4.338199403,3.98976613,3.677176281,3.526410569,3.399939128,3.404899784,3.400965069,3.400907434,NA,3.204559549,7.356048355,6.993226188,7.764545847
MAE,6.796969693,5.877459038,5.462038099,5.186844687,4.943509753,4.691311409,4.516112039,4.471412666,4.468771285,4.468764827,NA,4.613563827,9.020040614,7.389469704,8.492215603
MAE,6.683841913,5.668655159,5.268630745,5.071205074,4.772804527,4.593611144,4.53676109,4.525637485,4.526018447,4.526049631,NA,4.208142594,8.386877884,6.960862659,6.82869801
MAE,6.411229076,5.223399828,4.685051673,4.336336895,4.037942442,3.94734802,3.920209232,3.860215496,3.863755584,3.863813917,NA,3.584548763,7.532913244,7.423340321,6.911516184
MAE,5.827299053,4.82140702,4.69229141,4.470341398,4.390934481,4.303633912,4.219824709,4.190370589,4.191375051,4.191354498,NA,4.230587985,7.655902044,6.967289931,6.778346881
MAE,6.176700642,5.263907552,4.727024403,4.625819263,4.4475753,4.277069385,4.156905083,4.113204596,4.112001658,4.112020842,NA,4.23267066,8.226309752,7.007545965,6.737297078
MAE,5.747209702,4.849653976,4.440201686,4.152824134,3.780422389,3.611712817,3.558116886,3.549855521,3.554966031,3.554976716,NA,3.180927653,7.97282068,7.206266957,7.705749633
MAE,6.223413734,5.481034473,5.117611225,4.815585189,4.691343132,4.535028235,4.458741356,4.395297881,4.387097832,4.387087449,NA,3.921648596,8.820599946,7.472904403,6.969737147
MAE,6.312514551,5.137486998,4.61124534,4.375635595,4.048200608,3.856162511,3.809463278,3.772713029,3.7790641,3.778989972,NA,3.69012522,7.352926534,7.268748835,5.847200443
MAE,6.250377049,5.197540163,4.79544374,4.426201798,4.216628478,4.023042267,3.841091102,3.830948579,3.834307507,3.834383221,NA,3.599339628,7.796080237,7.779324492,6.24819908
MAE,6.248445238,5.210238271,4.685072177,4.464540155,4.296412548,4.042065264,3.925774201,3.970398751,3.976688348,3.976689706,NA,3.656966543,7.579215132,8.232064778,7.25632702
MAE,5.851959334,4.902987163,4.286335399,3.89136721,3.581554374,3.284813886,3.17431157,3.192501909,3.193164784,3.19308521,NA,3.116674571,7.516445955,6.520562441,5.990116441
MAE,6.357237923,5.514018808,4.984203437,4.689717315,4.398480254,4.225613081,4.080898879,4.050295473,4.053635418,4.053728857,NA,4.097633912,7.496449463,7.706101858,7.409309062
MAE,6.241084106,4.985538595,4.849237431,4.591871429,4.374325603,4.125754671,4.006467229,3.955790166,3.953903516,3.953926925,NA,3.937244351,8.596383567,7.353500387,7.398237978
MAE,6.221386254,4.854674803,4.229491137,3.99579094,3.784824796,3.71555666,3.640000164,3.587900003,3.586377813,3.586446814,NA,3.177853904,8.369150102,6.700177281,6.654215602
MAE,6.34463358,5.255692885,4.92435372,4.539336405,4.350123754,4.343029999,4.298790127,4.289030758,4.292611296,4.292622392,NA,4.0373663,8.203722966,7.878138392,6.807550221
