"","Nu_Optimal","Eps_Optimal","Scale_Optimal","C2"
"95%",0.776274892502668,0.627083325689766,2.66782871464737,25.0679900118099
"95%",0.779592289366321,0.614286778077044,2.72700684726639,24.4797497814488
"95%",0.78229469777488,0.603965450867962,2.77761544233276,24.2109581157576
"95%",0.780316316521215,0.611512484259502,2.7337550860538,24.4634583080146
"95%",0.775547727689497,0.629907095487772,2.64255007833836,25.145241548566
"95%",0.782210618708401,0.60428519343376,2.7610709551922,24.2214360504708
"95%",0.775941837397103,0.62837582159586,2.67044239636703,25.0646262563308
"95%",0.782358617170715,0.603722432213399,2.72999776224621,24.4529304003724
"95%",0.777894917370729,0.620816715312587,2.67337134037269,24.9381299235092
"95%",0.999995000028887,9.9999999992218e-06,3.12755272161265,21.3620739025345
"95%",0.999995000044073,9.99999999995811e-06,3.11111835233275,21.474918279167
"95%",0.999995000033616,9.99999999961859e-06,3.12584726877162,21.2885564834876
"95%",0.783007063574052,0.601259951329434,2.76638009576499,24.1702512707938
"95%",0.782140643887901,0.604551366630741,2.75575450658394,24.2681644581257
"95%",0.77726738990169,0.623240147781235,2.7128640040995,24.720720045921
"95%",0.777489520430658,0.62238173294294,2.6641386100791,24.9779706987633
"95%",0.77845355048651,0.618663566059369,2.69757519623599,24.7915623131899
"95%",0.773924812192762,0.636233881895414,2.65181129597507,25.3408260859266
"95%",0.775629070629006,0.62959088196638,2.67157327881203,25.0540163486601
"95%",0.776882071033937,0.624730693287978,2.70429604230594,24.8673703189157
"95%",0.776987037308599,0.624324459564275,2.70214020924692,24.8872101106634
"95%",0.775570009330772,0.629820469097491,2.64597133210827,25.2294665718046
"95%",0.781675007300198,0.606324135185486,2.70720653196258,24.4048752542361
"95%",0.778286989764191,0.619305128473415,2.71467735627053,24.7042070812178
"95%",0.777877755437291,0.620882925752393,2.70809490091275,24.6952584820641
"95%",0.780473343312592,0.610911668995064,2.74779179769394,24.4064894670269
"95%",0.778769086319391,0.617449144400207,2.73207052857207,24.4992359838467
"95%",0.778058123793672,0.62018725527645,2.67740641382513,24.9332506744861
"95%",0.999995000041101,9.99999999998783e-06,3.08977393339241,21.6232688259517
"95%",0.779314102960063,0.615354481660629,2.69393194581942,24.6208527379207
"95%",0.777752173846819,0.621367531565822,2.7054451828398,24.719445064417
"95%",0.781052047520111,0.608700113456641,2.74506640497418,24.3832500673621
"95%",0.783026838506485,0.601184938234729,2.7858529008984,23.973549426986
"95%",0.999995000041637,9.99999999976042e-06,3.10070353060926,21.390920179643
"95%",0.78270269439546,0.602415142708738,2.76967416133898,24.1223365931475
"95%",0.780250679054075,0.611763718173748,2.74112989993706,24.465805713746
"95%",0.780122112508857,0.612255976809202,2.69895000262782,24.7544461024147
"95%",0.778775526261222,0.617424371775168,2.71701348834007,24.6350049019787
"95%",0.776818701245055,0.624976011228347,2.6364019501212,25.2407551651753
"95%",0.777514363820788,0.622285765792741,2.67301010202646,24.9415001347945
"95%",0.999995000024516,9.99999999970959e-06,3.00206066376589,22.1663662374243
"95%",0.78283148206897,0.601926205846513,2.75340855887555,24.0890155985739
"95%",0.778160753141168,0.619791604647625,2.6851238583747,24.8615888109483
"95%",0.781115107662014,0.608459379496797,2.72463460541669,24.3434116237602
"95%",0.778969100562088,0.61667999211635,2.73011111831981,24.5645501818524
"95%",0.776769266717625,0.625167418500265,2.67786341524102,24.9740532662607
"95%",0.777425254858896,0.622630019983515,2.64918150603335,24.9021720611277
"95%",0.779629628760909,0.614143540761264,2.7317189860515,24.5500916860178
"95%",0.77456559163563,0.633731795529201,2.65916116360672,25.149699268807
"95%",0.787422175488606,0.584632015449299,2.83135614312503,23.5466251682546
"95%",0.785598556988726,0.591470883433199,2.81376542588302,23.744343348094
"95%",0.780223669972185,0.611867113888659,2.72891097596994,24.5276013741011
"95%",0.775894018691559,0.628561509919549,2.67972266744603,25.0954070557208
"95%",0.779481069592558,0.614713531738171,2.72735615429407,24.4966218540883
"95%",0.776470743348919,0.626323946845613,2.68243578717285,25.0011395943542
